id,stop_id,route_number,scheduled_time,actual_time,delay_minutes,status
5033,450011608,7,2026-02-18 21:57:35,2026-02-18 21:53:35,-4,early
5034,450011898,X6,2026-02-19 01:32:32,2026-02-19 01:33:32,1,on-time
5035,450010595,8,2026-02-20 15:16:49,2026-02-20 15:18:49,2,on-time
5036,450010380,50,2026-02-16 21:03:27,2026-02-16 21:21:27,18,late
5037,450011768,1B,2026-02-15 23:14:29,2026-02-15 23:14:29,0,on-time
5038,450025357,13A,2026-02-19 10:54:25,,,cancelled
5039,450010915,8,2026-02-18 00:57:57,2026-02-18 00:53:57,-4,early
5040,450013960,7,2026-02-16 07:09:56,2026-02-16 07:27:56,18,late
5041,450016872,13,2026-02-20 00:17:16,2026-02-20 00:16:16,-1,on-time
5042,450011344,27,2026-02-17 16:20:41,2026-02-17 16:19:41,-1,on-time
5043,450018827,72,2026-02-20 09:19:40,2026-02-20 09:18:40,-1,on-time
5044,450010454,50A,2026-02-17 05:23:14,2026-02-17 05:25:14,2,on-time
5045,450019781,28,2026-02-16 10:00:27,2026-02-16 10:14:27,14,late
5046,450014668,16,2026-02-19 18:26:49,2026-02-19 18:35:49,9,late
5047,450013912,42,2026-02-15 08:41:49,2026-02-15 08:43:49,2,on-time
5048,450025245,34,2026-02-17 13:48:21,2026-02-17 14:04:21,16,late
5049,450012905,X6,2026-02-21 12:10:01,2026-02-21 12:15:01,5,late
5050,450028035,50,2026-02-18 16:09:52,2026-02-18 16:11:52,2,on-time
5051,450010603,8,2026-02-17 02:19:53,2026-02-17 02:24:53,5,late
5052,450010284,13A,2026-02-16 08:16:52,2026-02-16 08:26:52,10,late
5053,450012842,13A,2026-02-15 00:57:40,2026-02-15 00:57:40,0,on-time
5054,450012919,50A,2026-02-21 06:27:10,2026-02-21 06:27:10,0,on-time
5055,450013255,28,2026-02-18 08:30:08,2026-02-18 08:32:08,2,on-time
5056,450024131,50,2026-02-20 20:39:26,2026-02-20 20:41:26,2,on-time
5057,450013934,51,2026-02-17 14:05:35,2026-02-17 14:04:35,-1,on-time
5058,450011337,8,2026-02-17 22:04:31,2026-02-17 22:05:31,1,on-time
5059,450011025,A1,2026-02-18 15:31:36,2026-02-18 15:33:36,2,on-time
5060,450019718,50,2026-02-20 01:13:43,2026-02-20 01:13:43,0,on-time
5061,450012557,51,2026-02-19 16:04:31,2026-02-19 16:32:31,28,late
5062,450010800,16,2026-02-18 10:59:47,2026-02-18 11:00:47,1,on-time
5063,450028808,33,2026-02-20 16:01:31,2026-02-20 15:58:31,-3,early
5064,450032233,16,2026-02-18 00:24:06,2026-02-18 00:26:06,2,on-time
5065,450012616,1B,2026-02-18 23:00:32,2026-02-18 22:59:32,-1,on-time
5066,450028924,52,2026-02-21 06:56:48,2026-02-21 06:56:48,0,on-time
5067,450013276,A1,2026-02-16 14:55:02,2026-02-16 14:57:02,2,on-time
5068,450032202,1B,2026-02-17 06:26:54,2026-02-17 06:26:54,0,on-time
5069,450011725,28,2026-02-16 01:49:58,2026-02-16 01:51:58,2,on-time
5070,4500WDLESFD0,42,2026-02-14 17:50:46,2026-02-14 17:50:46,0,on-time
5071,450010249,33,2026-02-20 04:03:27,2026-02-20 04:01:27,-2,early
5072,450012533,7,2026-02-16 01:12:02,2026-02-16 01:13:02,1,on-time
5073,450024891,6,2026-02-14 21:48:56,2026-02-14 21:49:56,1,on-time
5074,450028545,72,2026-02-18 07:48:46,2026-02-18 07:48:46,0,on-time
5075,450013658,50,2026-02-17 09:39:04,2026-02-17 09:40:04,1,on-time
5076,450011757,A1,2026-02-18 13:11:05,2026-02-18 13:10:05,-1,on-time
5077,450016873,8,2026-02-19 20:31:56,2026-02-19 20:33:56,2,on-time
5078,450010160,1,2026-02-19 13:37:23,2026-02-19 13:38:23,1,on-time
5079,450011660,X6,2026-02-19 18:46:23,2026-02-19 18:47:23,1,on-time
5080,450013986,X84,2026-02-21 08:49:52,2026-02-21 09:00:52,11,late
5081,450011139,33,2026-02-20 04:53:38,2026-02-20 05:02:38,9,late
5082,450051338,1B,2026-02-20 18:27:36,2026-02-20 18:29:36,2,on-time
5083,450011598,X6,2026-02-20 04:53:50,2026-02-20 04:52:50,-1,on-time
5084,450012910,27,2026-02-17 14:03:34,2026-02-17 14:05:34,2,on-time
5085,450012250,13A,2026-02-14 23:46:59,2026-02-14 23:48:59,2,on-time
5086,450014860,13A,2026-02-19 08:32:12,2026-02-19 08:35:12,3,late
5087,450010215,42,2026-02-20 23:17:07,2026-02-20 23:16:07,-1,on-time
5088,450011219,7,2026-02-15 16:12:55,2026-02-15 16:12:55,0,on-time
5089,450010410,X84,2026-02-14 17:57:15,2026-02-14 18:01:15,4,late
5090,450032248,27,2026-02-21 02:08:22,2026-02-21 02:42:22,34,late
5091,450011207,1B,2026-02-14 21:23:13,2026-02-14 21:23:13,0,on-time
5092,450012646,33,2026-02-20 10:43:03,2026-02-20 10:38:03,-5,early
5093,450029246,8,2026-02-15 14:03:44,2026-02-15 14:07:44,4,late
5094,450011234,1B,2026-02-15 01:56:06,2026-02-15 01:58:06,2,on-time
5095,450012873,28,2026-02-19 15:01:51,2026-02-19 15:00:51,-1,on-time
5096,450011963,50A,2026-02-18 08:47:07,2026-02-18 08:46:07,-1,on-time
5097,450013177,X84,2026-02-16 07:08:55,2026-02-16 07:09:55,1,on-time
5098,450012588,1,2026-02-21 03:33:01,2026-02-21 03:35:01,2,on-time
5099,450012783,X84,2026-02-18 07:52:16,2026-02-18 07:57:16,5,late
5100,450024236,34,2026-02-15 10:19:07,2026-02-15 10:21:07,2,on-time
5101,450010556,72,2026-02-18 04:35:57,2026-02-18 04:34:57,-1,on-time
5102,450013768,8,2026-02-18 06:22:18,2026-02-18 06:22:18,0,on-time
5103,450011030,12,2026-02-20 14:05:15,2026-02-20 14:06:15,1,on-time
5104,4500GUISELY0,33,2026-02-19 22:36:12,2026-02-19 22:37:12,1,on-time
5105,450010439,50A,2026-02-21 06:55:40,2026-02-21 06:54:40,-1,on-time
5106,450010578,27,2026-02-17 06:57:03,2026-02-17 06:56:03,-1,on-time
5107,450012844,7,2026-02-19 08:25:11,2026-02-19 08:26:11,1,on-time
5108,450011667,8,2026-02-17 17:20:18,2026-02-17 17:19:18,-1,on-time
5109,450016034,6,2026-02-18 13:06:35,2026-02-18 13:05:35,-1,on-time
5110,450026700,42,2026-02-20 21:33:41,2026-02-20 21:48:41,15,late
5111,450010887,13,2026-02-21 02:22:07,2026-02-21 02:30:07,8,late
5112,450012349,1,2026-02-20 06:06:01,2026-02-20 06:08:01,2,on-time
5113,450029966,6,2026-02-19 04:53:24,2026-02-19 04:52:24,-1,on-time
5114,450010002,42,2026-02-20 18:19:27,2026-02-20 18:18:27,-1,on-time
5115,450012253,42,2026-02-17 23:08:31,2026-02-17 23:20:31,12,late
5116,450013729,51,2026-02-14 20:34:22,2026-02-14 20:38:22,4,late
5117,450011651,13,2026-02-16 18:43:49,2026-02-16 18:45:49,2,on-time
5118,450013736,13,2026-02-15 12:40:00,2026-02-15 12:41:00,1,on-time
5119,450029751,50,2026-02-21 11:09:05,2026-02-21 11:09:05,0,on-time
5120,450010658,A1,2026-02-16 01:50:40,2026-02-16 01:55:40,5,late
5121,450013643,28,2026-02-17 21:31:28,2026-02-17 21:32:28,1,on-time
5122,450026938,27,2026-02-19 19:22:52,2026-02-19 19:21:52,-1,on-time
5123,450013610,52,2026-02-17 08:41:03,2026-02-17 08:41:03,0,on-time
5124,450014367,50A,2026-02-21 04:47:22,2026-02-21 04:49:22,2,on-time
5125,450024770,50,2026-02-20 05:09:59,2026-02-20 05:09:59,0,on-time
5126,450011229,1,2026-02-16 16:25:22,2026-02-16 16:25:22,0,on-time
5127,450010056,6,2026-02-17 07:36:52,2026-02-17 08:10:52,34,late
5128,450011885,12,2026-02-19 01:12:18,2026-02-19 01:13:18,1,on-time
5129,450023612,X84,2026-02-19 07:49:24,2026-02-19 07:50:24,1,on-time
5130,450011898,28,2026-02-18 12:10:04,2026-02-18 12:10:04,0,on-time
5131,450013932,13,2026-02-20 03:09:21,2026-02-20 03:08:21,-1,on-time
5132,450013639,13A,2026-02-20 13:17:39,2026-02-20 13:17:39,0,on-time
5133,450011038,6,2026-02-15 19:15:15,2026-02-15 19:15:15,0,on-time
5134,450024145,33,2026-02-15 16:07:20,2026-02-15 16:09:20,2,on-time
5135,450010747,50,2026-02-15 01:53:18,2026-02-15 01:53:18,0,on-time
5136,450014802,34,2026-02-18 18:47:08,2026-02-18 18:46:08,-1,on-time
5137,450011378,16,2026-02-20 00:19:17,2026-02-20 00:21:17,2,on-time
5138,4500CSGT2,13,2026-02-17 04:10:08,2026-02-17 04:20:08,10,late
5139,450013137,51,2026-02-20 22:59:57,2026-02-20 22:58:57,-1,on-time
5140,450012647,13A,2026-02-21 11:03:12,2026-02-21 11:40:12,37,late
5141,450013168,27,2026-02-17 01:15:18,2026-02-17 01:30:18,15,late
5142,450014521,51,2026-02-17 05:00:56,2026-02-17 05:00:56,0,on-time
5143,450018834,X6,2026-02-16 12:02:12,2026-02-16 12:13:12,11,late
5144,450014820,8,2026-02-20 11:05:11,2026-02-20 11:07:11,2,on-time
5145,450011604,34,2026-02-15 16:12:53,2026-02-15 16:12:53,0,on-time
5146,450018124,16,2026-02-21 12:44:09,2026-02-21 12:44:09,0,on-time
5147,450032512,A1,2026-02-16 06:16:29,2026-02-16 06:22:29,6,late
5148,450010285,13A,2026-02-15 08:14:26,2026-02-15 08:15:26,1,on-time
5149,450013655,1B,2026-02-17 20:47:06,2026-02-17 20:46:06,-1,on-time
5150,450011098,13,2026-02-18 11:42:18,2026-02-18 11:43:18,1,on-time
5151,450010314,1,2026-02-16 23:24:22,2026-02-16 23:25:22,1,on-time
5152,450011727,50,2026-02-21 07:57:12,2026-02-21 07:56:12,-1,on-time
5153,450010542,42,2026-02-18 00:47:38,,,cancelled
5154,450010253,28,2026-02-20 13:33:32,2026-02-20 13:34:32,1,on-time
5155,450012052,16,2026-02-19 15:43:51,2026-02-19 15:45:51,2,on-time
5156,450012939,34,2026-02-17 00:25:49,2026-02-17 00:54:49,29,late
5157,450028655,51,2026-02-17 04:01:12,2026-02-17 04:03:12,2,on-time
5158,450011764,13,2026-02-14 18:23:56,2026-02-14 18:23:56,0,on-time
5159,450012572,50A,2026-02-19 16:20:40,2026-02-19 16:58:40,38,late
5160,450011771,A1,2026-02-18 14:15:10,2026-02-18 14:58:10,43,late
5161,450032255,X6,2026-02-18 09:02:26,2026-02-18 09:03:26,1,on-time
5162,450019759,34,2026-02-15 20:18:37,2026-02-15 20:18:37,0,on-time
5163,450010446,51,2026-02-17 00:56:31,2026-02-17 00:58:31,2,on-time
5164,450050082,16,2026-02-21 06:22:19,2026-02-21 06:24:19,2,on-time
5165,450010815,1B,2026-02-15 18:09:32,2026-02-15 18:13:32,4,late
5166,450028416,13,2026-02-15 06:32:00,2026-02-15 06:40:00,8,late
5167,450011734,28,2026-02-21 06:25:23,2026-02-21 06:36:23,11,late
5168,450011903,13,2026-02-16 07:42:50,2026-02-16 07:44:50,2,on-time
5169,450012670,72,2026-02-18 13:27:43,2026-02-18 13:28:43,1,on-time
5170,450027918,52,2026-02-16 15:24:51,2026-02-16 15:36:51,12,late
5171,450012703,72,2026-02-17 22:13:51,2026-02-17 22:12:51,-1,on-time
5172,450012104,72,2026-02-20 12:17:29,2026-02-20 12:18:29,1,on-time
5173,450027817,33,2026-02-16 02:01:18,2026-02-16 02:01:18,0,on-time
5174,450010986,52,2026-02-18 23:27:39,2026-02-18 23:33:39,6,late
5175,450013782,X6,2026-02-17 20:59:57,2026-02-17 21:00:57,1,on-time
5176,450013923,72,2026-02-17 08:01:19,2026-02-17 08:00:19,-1,on-time
5177,450013772,16,2026-02-19 06:12:00,2026-02-19 06:11:00,-1,on-time
5178,450014816,27,2026-02-17 02:59:07,2026-02-17 02:59:07,0,on-time
5179,450010443,28,2026-02-14 17:08:30,2026-02-14 17:10:30,2,on-time
5180,450019796,12,2026-02-17 02:28:01,2026-02-17 02:29:01,1,on-time
5181,450013149,12,2026-02-20 19:33:05,2026-02-20 19:33:05,0,on-time
5182,450013908,16,2026-02-18 05:02:49,2026-02-18 05:01:49,-1,on-time
5183,450012336,27,2026-02-21 11:16:02,2026-02-21 11:15:02,-1,on-time
5184,450012846,50A,2026-02-19 22:34:14,2026-02-19 22:39:14,5,late
5185,450010856,X84,2026-02-16 13:28:07,2026-02-16 13:27:07,-1,on-time
5186,450010111,50,2026-02-16 00:28:22,2026-02-16 00:27:22,-1,on-time
5187,4500HSFT1,A1,2026-02-15 17:34:41,2026-02-15 17:33:41,-1,on-time
5188,450010737,33,2026-02-15 15:02:42,2026-02-15 15:01:42,-1,on-time
5189,450010074,42,2026-02-20 20:04:17,2026-02-20 20:04:17,0,on-time
5190,450032335,X6,2026-02-20 23:29:05,2026-02-20 23:29:05,0,on-time
5191,450011870,13A,2026-02-16 20:14:31,2026-02-16 20:29:31,15,late
5192,450013924,72,2026-02-20 19:48:53,2026-02-20 19:50:53,2,on-time
5193,450012336,6,2026-02-21 01:10:46,2026-02-21 01:10:46,0,on-time
5194,450012176,42,2026-02-16 19:42:16,2026-02-16 19:57:16,15,late
5195,450011124,33,2026-02-14 20:12:51,2026-02-14 20:13:51,1,on-time
5196,450050211,27,2026-02-21 06:06:48,2026-02-21 06:12:48,6,late
5197,450013269,72,2026-02-14 17:16:05,2026-02-14 17:17:05,1,on-time
5198,450012685,51,2026-02-21 16:24:14,2026-02-21 16:36:14,12,late
5199,450027998,51,2026-02-20 14:13:37,2026-02-20 14:56:37,43,late
5200,450011980,X84,2026-02-17 00:56:55,2026-02-17 00:56:55,0,on-time
5201,450012797,8,2026-02-19 19:32:12,2026-02-19 19:33:12,1,on-time
5202,450010567,33,2026-02-20 11:00:39,2026-02-20 11:02:39,2,on-time
5203,450011455,1,2026-02-17 20:31:22,2026-02-17 20:31:22,0,on-time
5204,450012351,7,2026-02-16 08:04:30,2026-02-16 08:05:30,1,on-time
5205,450010038,8,2026-02-16 18:42:34,2026-02-16 19:04:34,22,late
5206,450011123,X84,2026-02-20 19:44:31,2026-02-20 19:43:31,-1,on-time
5207,450027721,1B,2026-02-15 04:03:21,2026-02-15 04:04:21,1,on-time
5208,450016039,50,2026-02-20 01:34:38,2026-02-20 01:45:38,11,late
5209,450013719,A1,2026-02-19 22:55:56,2026-02-19 23:09:56,14,late
5210,450013179,34,2026-02-20 18:05:30,2026-02-20 18:07:30,2,on-time
5211,450013711,52,2026-02-19 07:50:09,2026-02-19 07:51:09,1,on-time
5212,450010554,27,2026-02-21 06:01:26,2026-02-21 06:14:26,13,late
5213,450013131,28,2026-02-19 15:33:10,2026-02-19 15:40:10,7,late
5214,450011437,16,2026-02-19 00:13:03,2026-02-19 00:18:03,5,late
5215,450032467,51,2026-02-20 12:12:50,2026-02-20 12:14:50,2,on-time
5216,450012320,7,2026-02-21 12:27:54,2026-02-21 12:28:54,1,on-time
5217,450013745,28,2026-02-19 15:11:31,2026-02-19 15:12:31,1,on-time
5218,450014838,7,2026-02-19 15:56:37,2026-02-19 15:55:37,-1,on-time
5219,450010213,50,2026-02-16 19:40:19,2026-02-16 19:39:19,-1,on-time
5220,450013627,1B,2026-02-16 21:54:00,2026-02-16 21:51:00,-3,early
5221,450013221,7,2026-02-18 15:04:09,2026-02-18 15:05:09,1,on-time
5222,450014855,72,2026-02-19 03:39:15,2026-02-19 03:39:15,0,on-time
5223,450010621,A1,2026-02-21 01:08:40,2026-02-21 01:16:40,8,late
5224,450011618,50,2026-02-18 11:13:17,2026-02-18 11:24:17,11,late
5225,450013653,51,2026-02-19 22:53:08,2026-02-19 22:56:08,3,late
5226,450010208,27,2026-02-16 09:24:26,2026-02-16 09:25:26,1,on-time
5227,450012870,X6,2026-02-19 02:54:10,2026-02-19 02:54:10,0,on-time
5228,450011950,34,2026-02-17 18:58:02,2026-02-17 18:59:02,1,on-time
5229,450019703,X6,2026-02-16 07:55:09,2026-02-16 08:01:09,6,late
5230,450024239,16,2026-02-20 06:59:06,2026-02-20 07:09:06,10,late
5231,450023462,28,2026-02-16 14:57:45,2026-02-16 14:58:45,1,on-time
5232,450011303,X6,2026-02-16 03:33:47,2026-02-16 03:32:47,-1,on-time
5233,450029581,X6,2026-02-19 21:39:16,2026-02-19 21:39:16,0,on-time
5234,450012616,12,2026-02-15 21:45:50,2026-02-15 21:58:50,13,late
5235,450012598,34,2026-02-19 13:47:29,2026-02-19 13:47:29,0,on-time
5236,450012518,34,2026-02-19 12:14:15,2026-02-19 12:20:15,6,late
5237,450025672,33,2026-02-19 05:40:14,2026-02-19 05:39:14,-1,on-time
5238,450032074,27,2026-02-20 21:02:47,2026-02-20 21:04:47,2,on-time
5239,450011241,33,2026-02-20 04:50:04,2026-02-20 04:52:04,2,on-time
5240,450012913,42,2026-02-15 20:42:53,2026-02-15 21:17:53,35,late
5241,450010195,28,2026-02-18 23:13:40,2026-02-18 23:25:40,12,late
5242,450023392,51,2026-02-17 13:48:32,2026-02-17 13:47:32,-1,on-time
5243,450010958,13A,2026-02-15 07:24:21,2026-02-15 07:25:21,1,on-time
5244,450010297,34,2026-02-19 08:27:29,2026-02-19 08:28:29,1,on-time
5245,450010824,16,2026-02-20 21:11:16,2026-02-20 21:12:16,1,on-time
5246,450012793,1B,2026-02-18 22:16:34,2026-02-18 22:15:34,-1,on-time
5247,450011131,50,2026-02-20 13:46:05,2026-02-20 13:45:05,-1,on-time
5248,450013247,1B,2026-02-19 00:46:58,2026-02-19 00:47:58,1,on-time
5249,450010994,13A,2026-02-18 09:19:16,2026-02-18 09:18:16,-1,on-time
5250,450013553,52,2026-02-19 14:21:11,2026-02-19 14:23:11,2,on-time
5251,450013930,13,2026-02-18 17:36:51,2026-02-18 17:36:51,0,on-time
5252,450013281,7,2026-02-20 06:25:49,2026-02-20 06:24:49,-1,on-time
5253,450013973,50,2026-02-17 12:40:20,2026-02-17 12:55:20,15,late
5254,450024000,13,2026-02-21 02:24:11,2026-02-21 02:31:11,7,late
5255,450015936,1,2026-02-20 22:29:12,2026-02-20 22:31:12,2,on-time
5256,450010739,8,2026-02-17 17:10:42,2026-02-17 17:19:42,9,late
5257,450013775,33,2026-02-15 09:46:51,2026-02-15 09:48:51,2,on-time
5258,450012504,X84,2026-02-21 15:16:10,2026-02-21 15:23:10,7,late
5259,450019726,50A,2026-02-19 16:02:20,2026-02-19 16:04:20,2,on-time
5260,450032228,13,2026-02-16 04:27:50,2026-02-16 04:29:50,2,on-time
5261,450012707,34,2026-02-19 11:19:26,2026-02-19 11:19:26,0,on-time
5262,450010059,12,2026-02-16 13:13:56,2026-02-16 13:14:56,1,on-time
5263,450050104,12,2026-02-19 00:44:35,2026-02-19 00:55:35,11,late
5264,450019773,X84,2026-02-17 14:10:45,2026-02-17 14:10:45,0,on-time
5265,450010784,33,2026-02-16 17:41:28,2026-02-16 17:40:28,-1,on-time
5266,450011941,8,2026-02-16 03:41:18,2026-02-16 03:40:18,-1,on-time
5267,450013658,13A,2026-02-15 15:54:13,2026-02-15 15:53:13,-1,on-time
5268,450010447,51,2026-02-18 07:16:30,2026-02-18 07:18:30,2,on-time
5269,450024764,50,2026-02-19 09:38:23,2026-02-19 09:35:23,-3,early
5270,450013766,13A,2026-02-14 18:48:03,2026-02-14 19:00:03,12,late
5271,450010447,28,2026-02-15 05:01:41,2026-02-15 05:04:41,3,late
5272,450010419,51,2026-02-17 01:57:57,2026-02-17 01:59:57,2,on-time
5273,450025301,52,2026-02-19 04:06:18,2026-02-19 04:12:18,6,late
5274,450012510,1,2026-02-16 03:21:40,2026-02-16 03:20:40,-1,on-time
5275,450011006,52,2026-02-19 19:08:49,2026-02-19 19:19:49,11,late
5276,450011959,50A,2026-02-16 23:31:06,2026-02-16 23:34:06,3,late
5277,450032228,6,2026-02-21 04:19:01,2026-02-21 04:24:01,5,late
5278,450012335,51,2026-02-20 18:42:28,2026-02-20 18:41:28,-1,on-time
5279,450010443,X6,2026-02-14 17:06:29,,,cancelled
5280,4500GUISELY1,1B,2026-02-15 08:55:41,2026-02-15 08:57:41,2,on-time
5281,450011901,A1,2026-02-20 14:27:17,2026-02-20 14:26:17,-1,on-time
5282,450012892,42,2026-02-20 09:07:55,2026-02-20 09:08:55,1,on-time
5283,450050031,28,2026-02-16 03:11:10,2026-02-16 03:19:10,8,late
5284,450011151,X6,2026-02-19 07:22:58,2026-02-19 07:59:58,37,late
5285,450011141,51,2026-02-20 17:46:09,2026-02-20 17:47:09,1,on-time
5286,450012760,8,2026-02-16 04:55:17,2026-02-16 04:56:17,1,on-time
5287,450010304,50,2026-02-16 19:16:09,2026-02-16 19:18:09,2,on-time
5288,450012334,50A,2026-02-15 20:51:28,2026-02-15 20:52:28,1,on-time
5289,450012990,13,2026-02-18 01:16:42,2026-02-18 01:16:42,0,on-time
5290,450010231,72,2026-02-20 05:09:06,2026-02-20 05:41:06,32,late
5291,450011569,1B,2026-02-16 03:43:01,2026-02-16 03:46:01,3,late
5292,450013280,16,2026-02-17 17:26:01,2026-02-17 17:33:01,7,late
5293,450011295,13A,2026-02-15 06:14:09,2026-02-15 06:13:09,-1,on-time
5294,450029312,6,2026-02-18 20:10:12,2026-02-18 20:11:12,1,on-time
5295,450011298,51,2026-02-15 16:15:57,2026-02-15 16:14:57,-1,on-time
5296,450012549,1,2026-02-16 15:14:44,2026-02-16 15:13:44,-1,on-time
5297,450025303,50A,2026-02-17 02:00:27,2026-02-17 01:59:27,-1,on-time
5298,450010067,A1,2026-02-17 11:00:24,2026-02-17 10:59:24,-1,on-time
5299,450010852,52,2026-02-15 07:39:36,2026-02-15 07:38:36,-1,on-time
5300,450018832,28,2026-02-18 07:43:16,2026-02-18 07:55:16,12,late
5301,450010511,51,2026-02-20 13:14:22,2026-02-20 13:13:22,-1,on-time
5302,450029732,X84,2026-02-20 14:59:49,2026-02-20 15:01:49,2,on-time
5303,450011666,50A,2026-02-20 10:52:39,2026-02-20 10:52:39,0,on-time
5304,450025102,1B,2026-02-15 15:56:16,2026-02-15 16:03:16,7,late
5305,450011681,8,2026-02-20 13:38:27,2026-02-20 13:40:27,2,on-time
5306,450019800,27,2026-02-14 21:04:05,2026-02-14 21:05:05,1,on-time
5307,450050079,52,2026-02-19 10:13:07,2026-02-19 10:27:07,14,late
5308,450012552,27,2026-02-20 07:14:22,2026-02-20 07:14:22,0,on-time
5309,450011862,A1,2026-02-21 10:51:26,2026-02-21 11:03:26,12,late
5310,450010406,52,2026-02-18 07:51:43,2026-02-18 07:53:43,2,on-time
5311,450012303,16,2026-02-17 09:52:57,2026-02-17 09:51:57,-1,on-time
5312,450012165,8,2026-02-15 23:53:14,2026-02-16 00:07:14,14,late
5313,450013998,72,2026-02-19 01:11:40,2026-02-19 01:12:40,1,on-time
5314,450013915,8,2026-02-18 23:53:34,2026-02-18 23:53:34,0,on-time
5315,450013103,50A,2026-02-19 18:47:37,2026-02-19 18:46:37,-1,on-time
5316,450011028,1,2026-02-15 14:47:03,2026-02-15 14:49:03,2,on-time
5317,450013769,13,2026-02-18 08:24:56,2026-02-18 08:25:56,1,on-time
5318,450012616,13A,2026-02-15 10:55:27,2026-02-15 10:56:27,1,on-time
5319,450010893,51,2026-02-17 07:50:50,2026-02-17 07:49:50,-1,on-time
5320,450050100,51,2026-02-16 17:07:22,2026-02-16 17:07:22,0,on-time
5321,450013797,13,2026-02-15 08:25:25,2026-02-15 08:24:25,-1,on-time
5322,450023819,12,2026-02-18 00:26:48,2026-02-18 00:27:48,1,on-time
5323,450011885,X84,2026-02-15 06:05:51,2026-02-15 06:07:51,2,on-time
5324,450012355,50A,2026-02-18 19:33:16,2026-02-18 19:34:16,1,on-time
5325,450011387,50,2026-02-20 04:47:19,2026-02-20 04:52:19,5,late
5326,450010443,16,2026-02-18 14:13:35,2026-02-18 14:15:35,2,on-time
5327,450012018,1B,2026-02-21 02:11:24,2026-02-21 02:12:24,1,on-time
5328,450013303,52,2026-02-20 21:41:05,2026-02-20 21:52:05,11,late
5329,450010689,72,2026-02-19 01:28:17,2026-02-19 01:28:17,0,on-time
5330,450010830,A1,2026-02-15 08:02:36,2026-02-15 08:10:36,8,late
5331,450010821,8,2026-02-20 09:48:39,2026-02-20 09:50:39,2,on-time
5332,450013276,X6,2026-02-19 08:15:16,2026-02-19 08:30:16,15,late
5333,450050108,50,2026-02-15 05:42:49,2026-02-15 05:48:49,6,late
5334,450024535,42,2026-02-15 20:44:56,2026-02-15 21:14:56,30,late
5335,450011005,A1,2026-02-17 17:38:39,2026-02-17 17:43:39,5,late
5336,450010278,X6,2026-02-16 08:33:11,2026-02-16 08:28:11,-5,early
5337,450012633,72,2026-02-14 23:24:25,2026-02-14 23:34:25,10,late
5338,450011974,6,2026-02-19 10:00:47,2026-02-19 10:01:47,1,on-time
5339,450011061,51,2026-02-16 03:25:42,2026-02-16 03:28:42,3,late
5340,450010791,72,2026-02-18 10:16:27,2026-02-18 10:18:27,2,on-time
5341,450012370,50A,2026-02-18 11:39:27,2026-02-18 11:41:27,2,on-time
5342,450010823,7,2026-02-16 02:40:05,2026-02-16 02:39:05,-1,on-time
5343,450012348,34,2026-02-16 08:14:22,2026-02-16 08:13:22,-1,on-time
5344,450012942,52,2026-02-19 10:38:59,2026-02-19 10:52:59,14,late
5345,450013793,28,2026-02-19 22:02:59,,,cancelled
5346,450014671,34,2026-02-20 02:54:08,2026-02-20 02:54:08,0,on-time
5347,450010230,50A,2026-02-20 07:44:57,2026-02-20 07:47:57,3,late
5348,450012980,8,2026-02-17 05:02:51,2026-02-17 05:12:51,10,late
5349,450012891,A1,2026-02-14 17:43:22,2026-02-14 17:45:22,2,on-time
5350,450011144,72,2026-02-17 12:49:17,2026-02-17 12:58:17,9,late
5351,450028679,34,2026-02-16 07:50:05,2026-02-16 07:56:05,6,late
5352,450011887,13A,2026-02-21 10:10:17,2026-02-21 10:11:17,1,on-time
5353,450011216,A1,2026-02-19 19:03:42,2026-02-19 19:18:42,15,late
5354,450013666,8,2026-02-21 05:34:27,2026-02-21 05:49:27,15,late
5355,450019725,6,2026-02-18 11:18:30,2026-02-18 11:29:30,11,late
5356,450011139,72,2026-02-20 19:07:47,2026-02-20 19:09:47,2,on-time
5357,450012537,42,2026-02-14 21:47:23,2026-02-14 22:02:23,15,late
5358,450010391,6,2026-02-15 07:06:15,2026-02-15 07:41:15,35,late
5359,450013952,28,2026-02-16 22:03:16,2026-02-16 22:02:16,-1,on-time
5360,450011275,12,2026-02-18 04:10:30,2026-02-18 04:12:30,2,on-time
5361,450011458,8,2026-02-15 22:33:37,2026-02-15 22:39:37,6,late
5362,450013909,7,2026-02-19 05:30:47,2026-02-19 05:30:47,0,on-time
5363,450011307,50,2026-02-15 23:36:51,2026-02-15 23:40:51,4,late
5364,450010588,52,2026-02-16 07:31:22,2026-02-16 07:37:22,6,late
5365,450012345,16,2026-02-16 14:56:06,2026-02-16 15:10:06,14,late
5366,450010727,13A,2026-02-20 07:01:53,2026-02-20 07:03:53,2,on-time
5367,450013507,12,2026-02-20 22:31:04,2026-02-20 22:30:04,-1,on-time
5368,450010657,X84,2026-02-18 21:19:22,2026-02-18 21:28:22,9,late
5369,450024093,X84,2026-02-19 08:00:49,2026-02-19 08:01:49,1,on-time
5370,450018814,X84,2026-02-15 06:06:40,2026-02-15 06:12:40,6,late
5371,450013130,50A,2026-02-17 08:47:13,2026-02-17 08:46:13,-1,on-time
5372,450028943,42,2026-02-16 00:46:01,2026-02-16 00:48:01,2,on-time
5373,450032034,28,2026-02-20 01:44:06,2026-02-20 01:45:06,1,on-time
5374,450010314,8,2026-02-17 10:07:45,2026-02-17 10:07:45,0,on-time
